speech_id,keybert_keywords
CREC-2023-01-25-pt1-PgH303-0,"['purposes', '449', 'transparency', 'suspend']"
CREC-2023-01-25-pt1-PgH303-7,"['extraneous', 'days', 'measure', 'consent']"
CREC-2023-01-25-pt1-PgH303-10,"['optimize', 'capital', 'effectiveness', 'microloan', 'loans']"
CREC-2023-01-25-pt1-PgH303-11,"['intermediaries', 'fiscal', 'nonprofit', 'microloan', 'sba']"
CREC-2023-01-25-pt1-PgH303-12,"['consume', 'mr', 'patriot', 'tennessee', 'burchett']"
CREC-2023-01-25-pt1-PgH303-13,"['grow', 'bipartisan', '000', 'tennessee', 'entrepreneurs']"
CREC-2023-01-25-pt1-PgH303-14,"['new', 'yield', 'jersey', 'kim', 'minutes']"
CREC-2023-01-25-pt1-PgH303-15,"['capital', 'taxpayer', 'entrepreneurial', 'improvement', 'microloans']"
CREC-2023-01-25-pt1-PgH303-16,"['balance', 'mr', 'reserve', 'close', 'speakers']"
CREC-2023-01-25-pt1-PgH303-17,"['today', 'balance', 'targeting', 'affordable', 'microloan']"
CREC-2023-01-25-pt1-PgH303-18,"['accessing', 'effectiveness', '449', 'capital', 'microloan']"
CREC-2023-01-25-pt1-PgH304-0,"['400', 'suspend', 'amend', 'investment']"
CREC-2023-01-25-pt1-PgH304-7,"['days', 'measure']"
CREC-2023-01-25-pt1-PgH304-10,"['importance', 'small', 'capital', 'regulations', 'sbics']"
CREC-2023-01-25-pt1-PgH304-11,"['company', 'surplus', 'fiscal', 'sbics', 'investing']"
CREC-2023-01-25-pt1-PgH304-12,"['understands', 'yield', 'york', 'businesses', 'garbarino']"
CREC-2023-01-25-pt1-PgH304-13,"['revitalize', 'shortages', 'sbics', 'federal', 'small']"
CREC-2023-01-25-pt1-PgH304-14,"['yield', 'ms', 'minutes', 'california', 'gentlewoman']"
CREC-2023-01-25-pt1-PgH304-15,"['surplus', 'intel', 'capital', 'entrepreneurship', 'sbics']"
CREC-2023-01-25-pt1-PgH304-16,"['balance', 'mr', 'reserve', 'close', 'speakers']"
CREC-2023-01-25-pt1-PgH304-17,"['yield', 'texas', 'minutes', 'ms', 'gentlewoman']"
CREC-2023-01-25-pt1-PgH304-18,"['invested', 'small', 'impacts', 'legislation', 'banks']"
CREC-2023-01-25-pt1-PgH304-19,"['balance time', 'reserve', 'time']"
CREC-2023-01-25-pt1-PgH304-20,"['significant', 'cap', 'bipartisan', 'equity', 'venture']"
CREC-2023-01-25-pt1-PgH304-21,"['serve', 'ensure', 'delivered', 'communities', 'investment']"
CREC-2023-01-25-pt1-PgH304-25,"['yeas nays', 'yeas', 'demand']"
CREC-2023-01-25-pt1-PgH312-7,"['roll', '400', 'vote']"
CREC-2023-01-26-pt1-PgH351-2-1,"['days', 'unanimous', 'legislative']"
CREC-2023-01-26-pt1-PgH351-2-7,"['agenda', 'emergencies', 'diesel', 'refining', 'spr']"
CREC-2023-01-26-pt1-PgH351-2-8,"['politicizing', 'affordability', 'reserves', 'republican', 'refiners']"
CREC-2023-01-26-pt1-PgH351-2-9,"['putin', 'shortages', 'treasury', 'spr', 'energy']"
CREC-2023-01-26-pt1-PgH351-2-10,"['leases', 'affordability', 'lands', 'republican', 'pump']"
CREC-2023-01-26-pt1-PgH351-2-11,"['commerce', 'leader', 'ohio', 'yield', 'minutes']"
CREC-2023-01-26-pt1-PgH351-2-12,"['secretary', 'shortages', 'strategic', 'draining', 'energy']"
CREC-2023-01-26-pt1-PgH351-2-13,"['grijalva', 'yield', 'arizona']"
CREC-2023-01-26-pt1-PgH351-2-14,"['leases', 'gas', 'yielding', 'mitigation', 'acres']"
CREC-2023-01-26-pt1-PgH351-2-15,"['michigan', 'committee', 'yield', 'walberg', 'energy']"
CREC-2023-01-26-pt1-PgH351-2-16,"['aid', 'president', 'draining', 'spr', 'strategic']"
CREC-2023-01-26-pt1-PgH351-2-17,"['select', 'yield', 'climate', 'minutes', 'gentlewoman']"
CREC-2023-01-26-pt1-PgH351-2-18,"['drilling', 'electricity', 'pollution', 'republican', 'strategic']"
CREC-2023-01-26-pt1-PgH351-2-19,"['yield', 'arizona', 'lesko', 'minute', 'mrs']"
CREC-2023-01-26-pt1-PgH351-2-20,"['protect', 'federal', 'republicans', 'unleashing', 'exploration']"
CREC-2023-01-26-pt1-PgH351-2-21,"['member', 'california', 'yield', 'cardenas', 'minutes']"
CREC-2023-01-26-pt1-PgH351-2-22,"['marvin', 'drilling', 'increase', 'environment', 'federal']"
CREC-2023-01-26-pt1-PgH351-2-24,"['mr', 'indiana', 'minutes', 'yield', 'pence']"
CREC-2023-01-26-pt1-PgH351-2-25,"['republicans', 'reestablish', 'strategic', 'hoosiers', 'draining']"
CREC-2023-01-26-pt1-PgH351-2-26,"['member', 'texas', 'yield', 'gentlewoman', 'minutes']"
CREC-2023-01-26-pt1-PgH351-2-27,"['infrastructure', 'produce', 'reserve', 'oppose', 'refining']"
CREC-2023-01-26-pt1-PgH351-2-28,"['subcommittee', 'grid', 'climate', 'utah', 'curtis']"
CREC-2023-01-26-pt1-PgH351-2-29,"['produce', 'biden', 'regulatory', 'spr', 'wildfires']"
CREC-2023-01-26-pt1-PgH351-2-30,"['yield', 'delauro', 'appropriations', 'gentlewoman']"
CREC-2023-01-26-pt1-PgH351-2-31,"['acres', 'weaken', 'bidding', 'paycheck', 'families']"
CREC-2023-01-26-pt1-PgH351-2-32,"['pennsylvania', 'joyce', 'pleased', 'minutes', 'yield']"
CREC-2023-01-26-pt1-PgH351-2-33,"['americans', 'strategic', 'permits', 'pipeline', 'guardrails']"
CREC-2023-01-26-pt1-PgH351-2-34,"['yield', 'mr', 'cicilline', 'minutes', 'rhode']"
CREC-2023-01-26-pt1-PgH351-2-35,"['federal', 'expanding', 'republican', 'strategically', 'leases']"
CREC-2023-01-26-pt1-PgH351-2-36,['prices']
CREC-2023-01-26-pt1-PgH351-2-37,"['hope', 'generation', 'increase', 'petroleum', 'spr']"
CREC-2023-01-26-pt1-PgH351-2-38,"['time remains', 'time', 'inquire']"
CREC-2023-01-26-pt1-PgH351-2-40,"['ms', 'yield', 'california', 'porter', 'gentlewoman']"
CREC-2023-01-26-pt1-PgH351-2-41,"['billions', 'strengthen', 'independence', 'permits', 'drilling']"
CREC-2023-01-26-pt1-PgH351-2-42,"['florida', 'mr', 'yield', 'dunn', 'minutes']"
CREC-2023-01-26-pt1-PgH351-2-43,"['increase', 'maintaining', 'gulf', 'democrats', 'spr']"
CREC-2023-01-26-pt1-PgH351-2-44,"['yield', 'ohio', 'minute', 'gentlewoman', 'sykes']"
CREC-2023-01-26-pt1-PgH351-2-45,"['oil', '21', 'urge', 'ecosystems', 'legislative']"
CREC-2023-01-26-pt1-PgH351-2-46,"['texas', 'mr', 'seconds', 'yield', 'weber']"
CREC-2023-01-26-pt1-PgH351-2-47,"['colleagues', 'mr', 'gulf', 'percent', 'spr']"
CREC-2023-01-26-pt1-PgH351-2-48,"['balance time', 'continue', 'reserve']"
CREC-2023-01-26-pt1-PgH351-2-49,"['georgia', 'committee', 'mr', 'allen', 'yield']"
CREC-2023-01-26-pt1-PgH351-2-50,"['republicans', 'replenishing', 'refill', 'strategic', 'spr']"
CREC-2023-01-26-pt1-PgH351-2-52,"['mr', 'ohio', 'balderson', 'yield', 'minutes']"
CREC-2023-01-26-pt1-PgH351-2-53,"['emergencies', 'administrations', 'stockpile', 'sustainable', 'spr']"
CREC-2023-01-26-pt1-PgH351-2-54,"['prices', 'democrats', 'affordability', 'releasing', 'criticize']"
CREC-2023-01-26-pt1-PgH351-2-55,"['leader', 'texas', 'yield', 'pfluger', 'minutes']"
CREC-2023-01-26-pt1-PgH351-2-56,"['inflation', 'produce', 'democrat', 'texans', 'blackouts']"
CREC-2023-01-26-pt1-PgH351-2-57,"['approximately', 'cost', 'pump', 'yield', 'biden']"
CREC-2023-01-26-pt1-PgH351-2-58,"['iowa', 'yield', 'prices']"
CREC-2023-01-26-pt1-PgH351-2-59,"['increase', 'yielding', 'policies', 'spr', 'petroleum']"
CREC-2023-01-26-pt1-PgH351-2-60,"['day', 'strategic', 'cents', 'petroleum']"
CREC-2023-01-26-pt1-PgH351-2-61,"['yield', 'emergencies', 'putin', 'maintaining', 'spr']"
CREC-2023-01-26-pt1-PgH351-2-62,"['mr', 'yield', 'louisiana', 'minute', 'scalise']"
CREC-2023-01-26-pt1-PgH351-2-63,"['americans', 'produce', 'exploration', 'biden', 'emissions']"
CREC-2023-01-26-pt1-PgH351-2-64,"['balance time', 'continue', 'reserve']"
CREC-2023-01-26-pt1-PgH351-2-65,"['california', 'pleased', 'yield', 'obernolte', 'minutes']"
CREC-2023-01-26-pt1-PgH351-2-66,"['prices', 'requiring', 'exploration', 'federal', 'heating']"
CREC-2023-01-26-pt1-PgH351-2-67,"['balance time', 'continue', 'reserve']"
CREC-2023-01-26-pt1-PgH351-2-68,"['south', 'subcommittee', 'climate', 'pleased', 'minutes']"
CREC-2023-01-26-pt1-PgH351-2-69,"['draining', 'drilling', 'strategic', 'veto', 'chairwoman']"
CREC-2023-01-26-pt1-PgH351-2-70,"['time remaining', 'remaining', 'inquire']"
CREC-2023-01-26-pt1-PgH351-2-72,"['balance time', 'continue', 'reserve']"
CREC-2023-01-26-pt1-PgH351-2-73,"['yield', '45', 'york', 'malliotakis', 'gentlewoman']"
CREC-2023-01-26-pt1-PgH351-2-74,"['vulnerable', 'spr', 'costs', 'pipeline', 'heating']"
CREC-2023-01-26-pt1-PgH351-2-75,"['member', 'commerce', 'florida', 'yield', 'minutes']"
CREC-2023-01-26-pt1-PgH351-2-76,"['tax', 'oppose', 'strategic', 'gallon']"
CREC-2023-01-26-pt1-PgH351-2-78,"['yield', 'oklahoma', 'seconds', 'bice', 'gentlewoman']"
CREC-2023-01-26-pt1-PgH351-2-79,"['oklahomans', '2022', 'emergencies', 'spr', 'petroleum']"
CREC-2023-01-26-pt1-PgH351-2-80,"['balance time', 'reserve', 'time']"
CREC-2023-01-26-pt1-PgH351-2-81,"['balance time', 'reserve', 'time']"
CREC-2023-01-26-pt1-PgH351-2-82,"['texas', 'yield', 'time', 'consume', 'arrington']"
CREC-2023-01-26-pt1-PgH351-2-83,"['legislation', 'urge', 'texas', 'strategic', 'biden']"
CREC-2023-01-26-pt1-PgH351-2-84,"['strategic', 'republican', 'emergency', 'gallon', 'administrations']"
CREC-2023-01-26-pt1-PgH351-2-85,"['time remaining', 'remaining', 'inquire']"
CREC-2023-01-26-pt1-PgH351-2-87,"['40', 'stockpile', 'strengthen', 'commonsense', 'election']"
CREC-2023-01-26-pt1-PgH351-2-88,"['emergencies', 'legislation', 'yield', 'biden', 'petroleum']"
CREC-2023-01-26-pt1-PgH351-2-89,"['regulation', 'nuclear', 'gulf', 'oils', 'strategic']"
CREC-2023-01-26-pt1-PgH351-2-96,"['amendment desk', 'amendment', 'desk']"
CREC-2023-01-26-pt1-PgH351-2-101,"['republicans', 'strategic', 'onshore', 'florida', 'energy']"
CREC-2023-01-26-pt1-PgH351-2-102,"['disruptions', 'plan', 'spr', 'offshore', 'amendment']"
CREC-2023-01-26-pt1-PgH351-2-103,"['balance time', 'yield', 'time']"
CREC-2023-01-26-pt1-PgH351-2-104,"['opposition amendment', 'amendment', 'rise']"
CREC-2023-01-26-pt1-PgH351-2-106,"['prohibiting', 'inflation', 'democrats', 'atlantic', 'drilling']"
CREC-2023-01-26-pt1-PgH351-2-107,"['gentleman yield', 'yield', 'gentleman']"
CREC-2023-01-26-pt1-PgH351-2-108,"['gentleman florida', 'gentleman', 'yield']"
CREC-2023-01-26-pt1-PgH351-2-109,"['gentleman', 'impact', 'migratory', 'farms', 'wind']"
CREC-2023-01-26-pt1-PgH351-2-110,"['drilling', 'oppose', 'inflation', 'reclaim', 'wind']"
CREC-2023-01-26-pt1-PgH351-2-112,"['balance time', 'yield', 'time']"
CREC-2023-01-26-pt1-PgH351-2-115,"['amendment desk', 'amendment', 'desk']"
CREC-2023-01-26-pt1-PgH351-2-118,"['order amendment', 'point order', 'reserve point']"
CREC-2023-01-26-pt1-PgH351-2-120,"['amendment', 'risk', 'jersey', 'maine', 'drilling']"
CREC-2023-01-26-pt1-PgH351-2-122,"['balance time', 'yield', 'time']"
CREC-2023-01-26-pt1-PgH351-2-123,"['1992', 'insist', 'amendment', 'energy']"
CREC-2023-01-26-pt1-PgH351-2-125,['withdraw']
CREC-2023-01-26-pt1-PgH351-2-127,"['time opposition', 'claim time', 'claim']"
CREC-2023-01-26-pt1-PgH351-2-129,"['require', 'leasing', 'gulf', 'amendment', 'energy']"
CREC-2023-01-26-pt1-PgH351-2-132,"['recorded vote', 'vote', 'demand']"
CREC-2023-01-26-pt1-PgH351-2-134,"['amendment desk', 'amendment', 'desk']"
CREC-2023-01-26-pt1-PgH351-2-138,"['reserve point', 'order']"
CREC-2023-01-26-pt1-PgH351-2-140,"['environment', 'drilling', 'allow', 'carolina', 'bipartisan']"
CREC-2023-01-26-pt1-PgH351-2-141,"['informing', 'regulations', 'carolina']"
CREC-2023-01-26-pt1-PgH351-2-142,"['balance time', 'yield', 'time']"
CREC-2023-01-26-pt1-PgH351-2-143,"['time opposition', 'claim', 'opposed']"
CREC-2023-01-26-pt1-PgH351-2-145,"['point', 'yes', 'order', 'withdraw', 'reservation']"
CREC-2023-01-26-pt1-PgH351-2-148,"['prohibit', 'drilling']"
CREC-2023-01-26-pt1-PgH351-2-151,"['recorded vote', 'vote', 'demand']"
CREC-2023-01-26-pt1-PgH351-2-153,"['amendment desk', 'amendment', 'desk']"
CREC-2023-01-26-pt1-PgH351-2-156,"['point order', 'reserve', 'point']"
CREC-2023-01-26-pt1-PgH351-2-158,"['constitutional', 'coastline', 'floridians', 'energy', 'drilling']"
CREC-2023-01-26-pt1-PgH351-2-159,"['withdraw reservation', 'reservation point', 'point order']"
CREC-2023-01-26-pt1-PgH351-2-161,"['time opposition', 'claim time', 'claim']"
CREC-2023-01-26-pt1-PgH351-2-163,"['florida', 'prohibit', 'bipartisan', 'yield', 'spr']"
CREC-2023-01-26-pt1-PgH351-2-166,"['recorded vote', 'vote', 'demand']"
CREC-2023-01-26-pt1-PgH351-2-168,"['amendment desk', 'amendment', 'desk']"
CREC-2023-01-26-pt1-PgH351-2-169,"['point order', 'reserve', 'point']"
CREC-2023-01-26-pt1-PgH351-2-173,"['let', 'run', 'resupply', 'petroleum', 'amendment']"
CREC-2023-01-26-pt1-PgH351-2-175,"['opposition amendment', 'amendment', 'rise']"
CREC-2023-01-26-pt1-PgH351-2-177,"['withdraw point', 'order yes', 'point order']"
CREC-2023-01-26-pt1-PgH351-2-179,"['let', 'strategic', 'gallon', 'amendment', 'drilling']"
CREC-2023-01-26-pt1-PgH351-2-180,"['strike word', 'strike', 'word']"
CREC-2023-01-26-pt1-PgH351-2-182,"['increase', 'protecting', 'spr', 'bipartisan', 'petroleum']"
CREC-2023-01-26-pt1-PgH351-2-185,"['recorded vote', 'vote', 'demand']"
CREC-2023-01-26-pt1-PgH351-2-187,"['amendment 71', 'amendment desk', 'desk']"
CREC-2023-01-26-pt1-PgH351-2-193,"['wilmington', 'amendment', '2050', 'drought', 'emissions']"
CREC-2023-01-26-pt1-PgH351-2-194,"['opposition amendment', 'time opposition', 'claim time']"
CREC-2023-01-26-pt1-PgH351-2-196,"['yield', 'climate', 'necessary', 'american']"
CREC-2023-01-26-pt1-PgH351-2-199,"['recorded vote', 'vote', 'demand']"
CREC-2023-01-26-pt1-PgH351-2-201,"['desk', 'clerk', '143', 'designate', 'amendment']"
CREC-2023-01-26-pt1-PgH351-2-204,"['point order', 'reserve', 'point']"
CREC-2023-01-26-pt1-PgH351-2-206,"['maine', 'increase', 'protect', 'ecosystem', 'bipartisan']"
CREC-2023-01-26-pt1-PgH351-2-207,"['gentleman yield', 'yield', 'gentleman']"
CREC-2023-01-26-pt1-PgH351-2-208,"['gentlewoman washington', 'yield gentlewoman', 'yield']"
CREC-2023-01-26-pt1-PgH351-2-209,"['atlantic', 'impacts', 'clause', 'leasing']"
CREC-2023-01-26-pt1-PgH351-2-210,"['balance time', 'yield', 'time']"
CREC-2023-01-26-pt1-PgH351-2-211,"['support', 'claim', 'opposition', 'time', 'amendment']"
CREC-2023-01-26-pt1-PgH351-2-213,['yes']
CREC-2023-01-26-pt1-PgH351-2-216,"['prohibit', 'drilling', 'atlantic']"
CREC-2023-01-26-pt1-PgH351-2-219,"['amendment desk', 'amendment', 'desk']"
CREC-2023-01-26-pt1-PgH351-2-223,"['yield', 'consultation', 'leased', 'amendment', 'energy']"
CREC-2023-01-26-pt1-PgH351-2-224,"['opposition amendment', 'time opposition', 'claim time']"
CREC-2023-01-26-pt1-PgH351-2-226,"['oversee', 'indian', 'require', 'leasing', 'energy']"
CREC-2023-01-26-pt1-PgH351-2-228,"['amendment desk', 'desk 91', '91']"
CREC-2023-01-26-pt1-PgH351-2-232,"['independence', 'addressing', 'petroleum', 'washington', 'plan']"
CREC-2023-01-26-pt1-PgH351-2-233,"['require', 'submitted', 'amendment']"
CREC-2023-01-26-pt1-PgH351-2-234,"['balance time', 'yield', 'time']"
CREC-2023-01-26-pt1-PgH351-2-237,"['amendment desk', 'amendment', 'desk']"
CREC-2023-01-26-pt1-PgH351-2-241,"['disposal', 'federal', 'disruptions', 'strategic', 'presidents']"
CREC-2023-01-26-pt1-PgH351-2-242,"['opposition amendment', 'time opposition', 'claim time']"
CREC-2023-01-26-pt1-PgH351-2-244,"['declaring', 'petroleum', 'increase', 'interruption', 'sprs']"
CREC-2023-01-26-pt1-PgH351-2-246,"['amendment 32', 'offer amendment', 'rise offer']"
CREC-2023-01-26-pt1-PgH351-2-250,"['increase', 'committees', 'petroleum', 'amendment', 'energy']"
CREC-2023-01-26-pt1-PgH351-2-252,"['yield', 'washington', 'mrs', 'rodgers', 'gentlewoman']"
CREC-2023-01-26-pt1-PgH351-2-253,"['petroleum', 'appreciate', 'amendment', 'gentlewoman']"
CREC-2023-01-26-pt1-PgH351-2-254,"['balance time', 'reserve', 'time']"
CREC-2023-01-26-pt1-PgH351-2-257,"['balance time', 'yield', 'time']"
CREC-2023-01-26-pt1-PgH351-2-260,"['amendment 44', 'offer amendment', 'offer']"
CREC-2023-01-26-pt1-PgH351-2-264,"['expanding', 'spr', 'federal', 'gop', 'renewables']"
CREC-2023-01-26-pt1-PgH351-2-265,"['opposition amendment', 'amendment', 'rise']"
CREC-2023-01-26-pt1-PgH351-2-267,"['yield', 'amendment', 'spr']"
CREC-2023-01-26-pt1-PgH351-2-270,"['recorded vote', 'vote', 'demand']"
CREC-2023-01-26-pt1-PgH351-2-272,"['amendment 33', 'offer amendment', 'rise offer']"
CREC-2023-01-26-pt1-PgH351-2-276,"['democrats', 'biden', 'yield', 'increased', 'emissions']"
CREC-2023-01-26-pt1-PgH351-2-277,"['lands', 'amendment']"
CREC-2023-01-26-pt1-PgH351-2-278,"['balance time', 'yield', 'time']"
CREC-2023-01-26-pt1-PgH351-2-281,"['opposition amendment', 'time opposition', 'claim time']"
CREC-2023-01-26-pt1-PgH351-2-283,"['leases', 'colorado', 'amendment', 'yield', 'fuel']"
CREC-2023-01-26-pt1-PgH351-2-286,"['recorded vote', 'vote', 'demand']"
CREC-2023-01-26-pt1-PgH351-2-288,"['amendment desk', 'desk 29', '29']"
CREC-2023-01-26-pt1-PgH351-2-292,"['estuary', 'aquaculture', 'economic', 'drilling', 'virginians']"
CREC-2023-01-26-pt1-PgH351-2-293,"['opposition amendment', 'amendment', 'rise']"
CREC-2023-01-26-pt1-PgH351-2-295,"['leasing', 'prohibits', 'gulf']"
CREC-2023-01-26-pt1-PgH351-2-298,"['virginians', 'exxon', 'drilling', 'coastline', 'energy']"
CREC-2023-01-26-pt1-PgH351-2-301,"['recorded vote', 'vote', 'demand']"
CREC-2023-01-26-pt1-PgH351-2-303,"['amendment desk', 'desk 137', '137']"
CREC-2023-01-26-pt1-PgH351-2-307,"['yield', 'conserving', 'bipartisan', 'acres', 'emissions']"
CREC-2023-01-26-pt1-PgH351-2-308,"['gentlewoman amendment', 'opposition', 'rise']"
CREC-2023-01-26-pt1-PgH351-2-310,"['habitat', 'drilling', 'impacts', 'ranchers', 'amendment']"
CREC-2023-01-26-pt1-PgH351-2-313,"['10', 'rise', 'tlaib', 'amendment']"
CREC-2023-01-26-pt1-PgH351-2-316,"['order amendment', 'point order', 'reserve point']"
CREC-2023-01-26-pt1-PgH351-2-318,"['requires', 'resident', 'reviews']"
CREC-2023-01-26-pt1-PgH351-2-319,"['point order', 'insist', 'point']"
CREC-2023-01-26-pt1-PgH351-2-321,"['clause', 'increase', 'review', 'permit', 'petroleum']"
CREC-2023-01-26-pt1-PgH351-2-323,"['disagree', 'germane', 'respect', 'parliamentarian']"
CREC-2023-01-26-pt1-PgH351-2-325,"['mr', '41', 'speaker', 'desk', 'amendment']"
CREC-2023-01-26-pt1-PgH351-2-329,"['exploration', 'yield', 'amendment', 'diesel', 'leases']"
CREC-2023-01-26-pt1-PgH351-2-330,"['petroleum', 'plan', 'yielding', 'amendment', 'perry']"
CREC-2023-01-26-pt1-PgH351-2-331,"['balance time', 'yield', 'time']"
CREC-2023-01-26-pt1-PgH351-2-332,"['opposition amendment', 'amendment', 'rise']"
CREC-2023-01-26-pt1-PgH351-2-334,"['perfecting', 'lease', 'yield', 'petroleum', 'amendment']"
CREC-2023-01-26-pt1-PgH351-2-337,"['rise', '21', 'tlaib', 'amendment']"
CREC-2023-01-26-pt1-PgH351-2-341,"['agriculture', 'consult', 'regulators', 'commonsense']"
CREC-2023-01-26-pt1-PgH351-2-342,"['opposition amendment', 'amendment', 'rise']"
CREC-2023-01-26-pt1-PgH351-2-344,"['nonemergency', 'urge', 'produce', 'ceq', 'amendment']"
CREC-2023-01-26-pt1-PgH351-2-347,"['recorded vote', 'vote', 'demand']"
CREC-2023-01-26-pt1-PgH351-2-349,"['amendment 15', 'desk', '15']"
CREC-2023-01-26-pt1-PgH351-2-352,"['point order', 'reserve', 'point']"
CREC-2023-01-26-pt1-PgH351-2-354,"['risk', 'coasts', 'fuel', 'leases', 'amendment']"
CREC-2023-01-26-pt1-PgH351-2-355,"['nutrient', 'species', 'upwellings', 'coastline', 'amendment']"
CREC-2023-01-26-pt1-PgH351-2-356,"['balance time', 'yield', 'time']"
CREC-2023-01-26-pt1-PgH351-2-357,"['withdraw reservation', 'reservation point', 'point order']"
CREC-2023-01-26-pt1-PgH351-2-359,"['opposition amendment', 'amendment', 'rise']"
CREC-2023-01-26-pt1-PgH351-2-361,"['american', 'yield', 'benefits']"
CREC-2023-01-26-pt1-PgH351-2-364,"['recorded vote', 'vote', 'demand']"
CREC-2023-01-26-pt1-PgH351-2-366,"['amendment 65', '65', 'desk']"
CREC-2023-01-26-pt1-PgH351-2-367,"['point order', 'reserve', 'point']"
CREC-2023-01-26-pt1-PgH351-2-370,"['point order', 'reserve', 'point']"
CREC-2023-01-26-pt1-PgH351-2-372,"['climate', 'parks', 'benefit', 'polluting', 'amendment']"
CREC-2023-01-26-pt1-PgH351-2-373,"['withdraw reservation', 'reservation point', 'point order']"
CREC-2023-01-26-pt1-PgH351-2-375,"['opposition amendment', 'time opposition', 'claim time']"
CREC-2023-01-26-pt1-PgH351-2-377,"['urge', 'federal', 'wildlife', 'leasing', 'energy']"
CREC-2023-01-26-pt1-PgH351-2-380,"['recorded vote', 'vote', 'demand']"
CREC-2023-01-26-pt1-PgH351-2-382,"['amendment desk', 'specifically 26']"
CREC-2023-01-26-pt1-PgH351-2-386,"['drilling', 'coastlines', 'prevent', 'represent', 'amendment']"
CREC-2023-01-26-pt1-PgH351-2-387,"['opposition amendment', 'amendment', 'rise']"
CREC-2023-01-26-pt1-PgH351-2-389,"['yield', 'potentially', 'leasing', 'ocs', 'amendment']"
CREC-2023-01-26-pt1-PgH351-2-392,"['recorded vote', 'vote', 'demand']"
CREC-2023-01-26-pt1-PgH351-2-394,"['amendment desk', 'desk 18', '18']"
CREC-2023-01-26-pt1-PgH351-2-398,"['coastline', 'san', 'economic', 'emissions', 'amendment']"
CREC-2023-01-26-pt1-PgH351-2-399,"['opposition amendment', 'amendment', 'rise']"
CREC-2023-01-26-pt1-PgH351-2-401,"['yield', '21', 'requiring', 'californians', 'benefits']"
CREC-2023-01-26-pt1-PgH351-2-404,"['recorded vote', 'vote', 'demand']"
CREC-2023-01-26-pt1-PgH351-2-406,"['amendment desk', 'amendment', 'desk']"
CREC-2023-01-26-pt1-PgH351-2-410,"['risk', 'delegation', 'green', 'northwest', 'hydroelectric']"
CREC-2023-01-26-pt1-PgH351-2-411,"['pacific', 'prevents', 'drilling', 'ecosystem', 'delbene']"
CREC-2023-01-26-pt1-PgH351-2-412,"['peninsula', 'yield', 'olympic', 'colleague', 'kilmer']"
CREC-2023-01-26-pt1-PgH351-2-413,"['federal', 'protecting', 'ecosystems', 'coast', 'drilling']"
